# Generated Laser Tracks with the following resolutions: 0.1 deg (horizontal) / 1 deg (vertical)
# angles measured from beam direction: horizontal (phi): counter-clockwise from beam direction
#                                      vertical (thetha): counter-clockwise (towards top) from beam direction
#  X[cm], Y[cm], Z[cm], thetha[deg], phi[deg] 
127.0 0.0 25.0 334.5362 330.5860
127.0 0.0 25.0 334.5362 330.6813
127.0 0.0 25.0 334.5362 330.7765
127.0 0.0 25.0 334.5362 336.0947
127.0 0.0 25.0 334.5362 336.1913
127.0 0.0 25.0 334.5362 336.2878
127.0 0.0 25.0 334.5362 336.3844
127.0 0.0 25.0 334.5362 336.4809
127.0 0.0 25.0 334.5362 336.5775
127.0 0.0 25.0 334.5362 336.6741
127.0 0.0 25.0 334.5362 336.7706
127.0 0.0 25.0 334.5362 336.8672
127.0 0.0 25.0 334.5362 336.9637
127.0 0.0 25.0 334.5362 337.0603
127.0 0.0 25.0 334.5362 337.1568
127.0 0.0 25.0 334.5362 337.2534
127.0 0.0 25.0 334.5362 337.3500
127.0 0.0 25.0 334.5362 337.4465
127.0 0.0 25.0 334.5362 337.5431
127.0 0.0 25.0 334.5362 337.6396
127.0 0.0 25.0 334.5362 337.7362
127.0 0.0 25.0 334.5362 337.8327
127.0 0.0 25.0 334.5362 337.9293
127.0 0.0 25.0 334.5362 338.0259
127.0 0.0 25.0 334.5362 338.1224
127.0 0.0 25.0 334.5362 338.2190
127.0 0.0 25.0 334.5362 338.3155
127.0 0.0 25.0 334.5362 338.4121
127.0 0.0 25.0 334.5362 344.0334
127.0 0.0 25.0 334.5362 344.1314
127.0 0.0 25.0 334.5362 344.2295
127.0 0.0 25.0 334.5362 344.3276
127.0 0.0 25.0 334.5362 344.4256
127.0 0.0 25.0 334.5362 344.5237
127.0 0.0 25.0 334.5362 344.6218
127.0 0.0 25.0 334.5362 344.7198
127.0 0.0 25.0 334.5362 344.8179
127.0 0.0 25.0 334.5362 344.9160
127.0 0.0 25.0 334.5362 345.0140
127.0 0.0 25.0 334.5362 345.1121
127.0 0.0 25.0 334.5362 345.2102
127.0 0.0 25.0 334.5362 345.3082
127.0 0.0 25.0 334.5362 345.4063
127.0 0.0 25.0 334.5362 345.5044
127.0 0.0 25.0 334.5362 345.6025
127.0 0.0 25.0 334.5362 345.7005
127.0 0.0 25.0 334.5362 345.7986
127.0 0.0 25.0 334.5362 345.8967
127.0 0.0 25.0 334.5362 345.9947
127.0 0.0 25.0 334.5362 346.0928
127.0 0.0 25.0 334.5362 346.1909
127.0 0.0 25.0 334.5362 346.2889
127.0 0.0 25.0 334.5362 346.3870
127.0 0.0 25.0 334.5362 346.4851
127.0 0.0 25.0 334.5362 346.5831
127.0 0.0 25.0 334.5362 346.6812
127.0 0.0 25.0 334.5362 346.7793
127.0 0.0 25.0 334.5362 346.8773
127.0 0.0 25.0 334.5362 352.7158
127.0 0.0 25.0 334.5362 352.8150
127.0 0.0 25.0 334.5362 352.9142
127.0 0.0 25.0 334.5362 353.0134
127.0 0.0 25.0 334.5362 353.1126
127.0 0.0 25.0 334.5362 353.2117
127.0 0.0 25.0 334.5362 353.3109
127.0 0.0 25.0 334.5362 353.4101
127.0 0.0 25.0 334.5362 353.5093
127.0 0.0 25.0 334.5362 353.6085
127.0 0.0 25.0 334.5362 353.7076
127.0 0.0 25.0 334.5362 353.8068
127.0 0.0 25.0 334.5362 353.9060
127.0 0.0 25.0 334.5362 354.0052
127.0 0.0 25.0 334.5362 354.1044
127.0 0.0 25.0 334.5362 354.2036
127.0 0.0 25.0 334.5362 354.3027
127.0 0.0 25.0 334.5362 354.4019
127.0 0.0 25.0 334.5362 354.5011
127.0 0.0 25.0 334.5362 354.6003
127.0 0.0 25.0 334.5362 354.6995
127.0 0.0 25.0 334.5362 354.7986
127.0 0.0 25.0 334.5362 354.8978
127.0 0.0 25.0 334.5362 354.9970
127.0 0.0 25.0 334.5362 355.0962
127.0 0.0 25.0 334.5362 355.1954
127.0 0.0 25.0 334.5362 355.2946
127.0 0.0 25.0 334.5362 355.3937
127.0 0.0 25.0 334.5362 355.4929
127.0 0.0 25.0 334.5362 355.5921
127.0 0.0 25.0 334.5362 355.6913
127.0 0.0 25.0 334.5362 355.7905
127.0 0.0 25.0 334.5362 355.8896
127.0 0.0 25.0 334.5362 361.8171
127.0 0.0 25.0 334.5362 361.9146
127.0 0.0 25.0 334.5362 362.0121
127.0 0.0 25.0 334.5362 362.1096
127.0 0.0 25.0 334.5362 362.2070
127.0 0.0 25.0 334.5362 362.3045
127.0 0.0 25.0 334.5362 362.4020
127.0 0.0 25.0 334.5362 362.4995
127.0 0.0 25.0 334.5362 362.5969
127.0 0.0 25.0 334.5362 362.6944
127.0 0.0 25.0 334.5362 362.7919
127.0 0.0 25.0 334.5362 362.8894
127.0 0.0 25.0 334.5362 362.9868
127.0 0.0 25.0 334.5362 363.0843
127.0 0.0 25.0 334.5362 363.1818
127.0 0.0 25.0 334.5362 363.2793
127.0 0.0 25.0 334.5362 363.3768
127.0 0.0 25.0 334.5362 363.4742
127.0 0.0 25.0 334.5362 363.5717
127.0 0.0 25.0 334.5362 363.6692
127.0 0.0 25.0 334.5362 363.7667
127.0 0.0 25.0 334.5362 363.8641
127.0 0.0 25.0 334.5362 363.9616
127.0 0.0 25.0 334.5362 364.0591
127.0 0.0 25.0 334.5362 364.1566
127.0 0.0 25.0 334.5362 364.2540
127.0 0.0 25.0 334.5362 364.3515
127.0 0.0 25.0 334.5362 364.4490
127.0 0.0 25.0 334.5362 364.5465
127.0 0.0 25.0 334.5362 364.6439
127.0 0.0 25.0 334.5362 364.7414
127.0 0.0 25.0 334.5362 364.8389
127.0 0.0 25.0 334.5362 364.9364
127.0 0.0 25.0 334.5362 365.0339
127.0 0.0 25.0 336.5733 313.2429
127.0 0.0 25.0 336.5733 313.3394
127.0 0.0 25.0 336.5733 313.4358
127.0 0.0 25.0 336.5733 317.7149
127.0 0.0 25.0 336.5733 317.8046
127.0 0.0 25.0 336.5733 317.8943
127.0 0.0 25.0 336.5733 317.9840
127.0 0.0 25.0 336.5733 318.0737
127.0 0.0 25.0 336.5733 318.1634
127.0 0.0 25.0 336.5733 318.2531
127.0 0.0 25.0 336.5733 318.3428
127.0 0.0 25.0 336.5733 322.9583
127.0 0.0 25.0 336.5733 323.0525
127.0 0.0 25.0 336.5733 323.1468
127.0 0.0 25.0 336.5733 323.2410
127.0 0.0 25.0 336.5733 323.3353
127.0 0.0 25.0 336.5733 323.4295
127.0 0.0 25.0 336.5733 323.5238
127.0 0.0 25.0 336.5733 323.6180
127.0 0.0 25.0 336.5733 323.7123
127.0 0.0 25.0 336.5733 323.8065
127.0 0.0 25.0 336.5733 323.9008
127.0 0.0 25.0 336.5733 323.9950
127.0 0.0 25.0 336.5733 324.0893
127.0 0.0 25.0 336.5733 329.0621
127.0 0.0 25.0 336.5733 329.1574
127.0 0.0 25.0 336.5733 329.2526
127.0 0.0 25.0 336.5733 329.3478
127.0 0.0 25.0 336.5733 329.4431
127.0 0.0 25.0 336.5733 329.5383
127.0 0.0 25.0 336.5733 329.6336
127.0 0.0 25.0 336.5733 329.7288
127.0 0.0 25.0 336.5733 329.8241
127.0 0.0 25.0 336.5733 329.9193
127.0 0.0 25.0 336.5733 330.0146
127.0 0.0 25.0 336.5733 330.1098
127.0 0.0 25.0 336.5733 330.2050
127.0 0.0 25.0 336.5733 330.3003
127.0 0.0 25.0 336.5733 330.3955
127.0 0.0 25.0 336.5733 330.4908
127.0 0.0 25.0 336.5733 330.5860
127.0 0.0 25.0 336.5733 330.6813
127.0 0.0 25.0 336.5733 330.7765
127.0 0.0 25.0 336.5733 336.0947
127.0 0.0 25.0 336.5733 336.1913
127.0 0.0 25.0 336.5733 336.2878
127.0 0.0 25.0 336.5733 336.3844
127.0 0.0 25.0 336.5733 336.4809
127.0 0.0 25.0 336.5733 336.5775
127.0 0.0 25.0 336.5733 336.6741
127.0 0.0 25.0 336.5733 336.7706
127.0 0.0 25.0 336.5733 336.8672
127.0 0.0 25.0 336.5733 336.9637
127.0 0.0 25.0 336.5733 337.0603
127.0 0.0 25.0 336.5733 337.1568
127.0 0.0 25.0 336.5733 337.2534
127.0 0.0 25.0 336.5733 337.3500
127.0 0.0 25.0 336.5733 337.4465
127.0 0.0 25.0 336.5733 337.5431
127.0 0.0 25.0 336.5733 337.6396
127.0 0.0 25.0 336.5733 337.7362
127.0 0.0 25.0 336.5733 337.8327
127.0 0.0 25.0 336.5733 337.9293
127.0 0.0 25.0 336.5733 338.0259
127.0 0.0 25.0 336.5733 338.1224
127.0 0.0 25.0 336.5733 338.2190
127.0 0.0 25.0 336.5733 338.3155
127.0 0.0 25.0 336.5733 338.4121
127.0 0.0 25.0 336.5733 344.0334
127.0 0.0 25.0 336.5733 344.1314
127.0 0.0 25.0 336.5733 344.2295
127.0 0.0 25.0 336.5733 344.3276
127.0 0.0 25.0 336.5733 344.4256
127.0 0.0 25.0 336.5733 344.5237
127.0 0.0 25.0 336.5733 344.6218
127.0 0.0 25.0 336.5733 344.7198
127.0 0.0 25.0 336.5733 344.8179
127.0 0.0 25.0 336.5733 344.9160
127.0 0.0 25.0 336.5733 345.0140
127.0 0.0 25.0 336.5733 345.1121
127.0 0.0 25.0 336.5733 345.2102
127.0 0.0 25.0 336.5733 345.3082
127.0 0.0 25.0 336.5733 345.4063
127.0 0.0 25.0 336.5733 345.5044
127.0 0.0 25.0 336.5733 345.6025
127.0 0.0 25.0 336.5733 345.7005
127.0 0.0 25.0 336.5733 345.7986
127.0 0.0 25.0 336.5733 345.8967
127.0 0.0 25.0 336.5733 345.9947
127.0 0.0 25.0 336.5733 346.0928
127.0 0.0 25.0 336.5733 346.1909
127.0 0.0 25.0 336.5733 346.2889
127.0 0.0 25.0 336.5733 346.3870
127.0 0.0 25.0 336.5733 346.4851
127.0 0.0 25.0 336.5733 346.5831
127.0 0.0 25.0 336.5733 346.6812
127.0 0.0 25.0 336.5733 346.7793
127.0 0.0 25.0 336.5733 346.8773
127.0 0.0 25.0 336.5733 352.7158
127.0 0.0 25.0 336.5733 352.8150
127.0 0.0 25.0 336.5733 352.9142
127.0 0.0 25.0 336.5733 353.0134
127.0 0.0 25.0 336.5733 353.1126
127.0 0.0 25.0 336.5733 353.2117
127.0 0.0 25.0 336.5733 353.3109
127.0 0.0 25.0 336.5733 353.4101
127.0 0.0 25.0 336.5733 353.5093
127.0 0.0 25.0 336.5733 353.6085
127.0 0.0 25.0 336.5733 353.7076
127.0 0.0 25.0 336.5733 353.8068
127.0 0.0 25.0 336.5733 353.9060
127.0 0.0 25.0 336.5733 354.0052
127.0 0.0 25.0 336.5733 354.1044
127.0 0.0 25.0 336.5733 354.2036
127.0 0.0 25.0 336.5733 354.3027
127.0 0.0 25.0 336.5733 354.4019
127.0 0.0 25.0 336.5733 354.5011
127.0 0.0 25.0 336.5733 354.6003
127.0 0.0 25.0 336.5733 354.6995
127.0 0.0 25.0 336.5733 354.7986
127.0 0.0 25.0 336.5733 354.8978
127.0 0.0 25.0 336.5733 354.9970
127.0 0.0 25.0 336.5733 355.0962
127.0 0.0 25.0 336.5733 355.1954
127.0 0.0 25.0 336.5733 355.2946
127.0 0.0 25.0 336.5733 355.3937
127.0 0.0 25.0 336.5733 355.4929
127.0 0.0 25.0 336.5733 355.5921
127.0 0.0 25.0 336.5733 355.6913
127.0 0.0 25.0 336.5733 355.7905
127.0 0.0 25.0 336.5733 355.8896
127.0 0.0 25.0 336.5733 361.8171
127.0 0.0 25.0 336.5733 361.9146
127.0 0.0 25.0 336.5733 362.0121
127.0 0.0 25.0 336.5733 362.1096
127.0 0.0 25.0 336.5733 362.2070
127.0 0.0 25.0 336.5733 362.3045
127.0 0.0 25.0 336.5733 362.4020
127.0 0.0 25.0 336.5733 362.4995
127.0 0.0 25.0 336.5733 362.5969
127.0 0.0 25.0 336.5733 362.6944
127.0 0.0 25.0 336.5733 362.7919
127.0 0.0 25.0 336.5733 362.8894
127.0 0.0 25.0 336.5733 362.9868
127.0 0.0 25.0 336.5733 363.0843
127.0 0.0 25.0 336.5733 363.1818
127.0 0.0 25.0 336.5733 363.2793
127.0 0.0 25.0 336.5733 363.3768
127.0 0.0 25.0 336.5733 363.4742
127.0 0.0 25.0 336.5733 363.5717
127.0 0.0 25.0 336.5733 363.6692
127.0 0.0 25.0 336.5733 363.7667
127.0 0.0 25.0 336.5733 363.8641
127.0 0.0 25.0 336.5733 363.9616
127.0 0.0 25.0 336.5733 364.0591
127.0 0.0 25.0 336.5733 364.1566
127.0 0.0 25.0 336.5733 364.2540
127.0 0.0 25.0 336.5733 364.3515
127.0 0.0 25.0 336.5733 364.4490
127.0 0.0 25.0 336.5733 364.5465
127.0 0.0 25.0 336.5733 364.6439
127.0 0.0 25.0 336.5733 364.7414
127.0 0.0 25.0 336.5733 364.8389
127.0 0.0 25.0 336.5733 364.9364
127.0 0.0 25.0 336.5733 365.0339
127.0 0.0 25.0 338.6104 313.2429
127.0 0.0 25.0 338.6104 313.3394
127.0 0.0 25.0 338.6104 313.4358
127.0 0.0 25.0 338.6104 317.7149
127.0 0.0 25.0 338.6104 317.8046
127.0 0.0 25.0 338.6104 317.8943
127.0 0.0 25.0 338.6104 317.9840
127.0 0.0 25.0 338.6104 318.0737
127.0 0.0 25.0 338.6104 318.1634
127.0 0.0 25.0 338.6104 318.2531
127.0 0.0 25.0 338.6104 318.3428
127.0 0.0 25.0 338.6104 322.9583
127.0 0.0 25.0 338.6104 323.0525
127.0 0.0 25.0 338.6104 323.1468
127.0 0.0 25.0 338.6104 323.2410
127.0 0.0 25.0 338.6104 323.3353
127.0 0.0 25.0 338.6104 323.4295
127.0 0.0 25.0 338.6104 323.5238
127.0 0.0 25.0 338.6104 323.6180
127.0 0.0 25.0 338.6104 323.7123
127.0 0.0 25.0 338.6104 323.8065
127.0 0.0 25.0 338.6104 323.9008
127.0 0.0 25.0 338.6104 323.9950
127.0 0.0 25.0 338.6104 324.0893
127.0 0.0 25.0 338.6104 329.0621
127.0 0.0 25.0 338.6104 329.1574
127.0 0.0 25.0 338.6104 329.2526
127.0 0.0 25.0 338.6104 329.3478
127.0 0.0 25.0 338.6104 329.4431
127.0 0.0 25.0 338.6104 329.5383
127.0 0.0 25.0 338.6104 329.6336
127.0 0.0 25.0 338.6104 329.7288
127.0 0.0 25.0 338.6104 329.8241
127.0 0.0 25.0 338.6104 329.9193
127.0 0.0 25.0 338.6104 330.0146
127.0 0.0 25.0 338.6104 330.1098
127.0 0.0 25.0 338.6104 330.2050
127.0 0.0 25.0 338.6104 330.3003
127.0 0.0 25.0 338.6104 330.3955
127.0 0.0 25.0 338.6104 330.4908
127.0 0.0 25.0 338.6104 330.5860
127.0 0.0 25.0 338.6104 330.6813
127.0 0.0 25.0 338.6104 330.7765
127.0 0.0 25.0 338.6104 336.0947
127.0 0.0 25.0 338.6104 336.1913
127.0 0.0 25.0 338.6104 336.2878
127.0 0.0 25.0 338.6104 336.3844
127.0 0.0 25.0 338.6104 336.4809
127.0 0.0 25.0 338.6104 336.5775
127.0 0.0 25.0 338.6104 336.6741
127.0 0.0 25.0 338.6104 336.7706
127.0 0.0 25.0 338.6104 336.8672
127.0 0.0 25.0 338.6104 336.9637
127.0 0.0 25.0 338.6104 337.0603
127.0 0.0 25.0 338.6104 337.1568
127.0 0.0 25.0 338.6104 337.2534
127.0 0.0 25.0 338.6104 337.3500
127.0 0.0 25.0 338.6104 337.4465
127.0 0.0 25.0 338.6104 337.5431
127.0 0.0 25.0 338.6104 337.6396
127.0 0.0 25.0 338.6104 337.7362
127.0 0.0 25.0 338.6104 337.8327
127.0 0.0 25.0 338.6104 337.9293
127.0 0.0 25.0 338.6104 338.0259
127.0 0.0 25.0 338.6104 338.1224
127.0 0.0 25.0 338.6104 338.2190
127.0 0.0 25.0 338.6104 338.3155
127.0 0.0 25.0 338.6104 338.4121
127.0 0.0 25.0 338.6104 344.0334
127.0 0.0 25.0 338.6104 344.1314
127.0 0.0 25.0 338.6104 344.2295
127.0 0.0 25.0 338.6104 344.3276
127.0 0.0 25.0 338.6104 344.4256
127.0 0.0 25.0 338.6104 344.5237
127.0 0.0 25.0 338.6104 344.6218
127.0 0.0 25.0 338.6104 344.7198
127.0 0.0 25.0 338.6104 344.8179
127.0 0.0 25.0 338.6104 344.9160
127.0 0.0 25.0 338.6104 345.0140
127.0 0.0 25.0 338.6104 345.1121
127.0 0.0 25.0 338.6104 345.2102
127.0 0.0 25.0 338.6104 345.3082
127.0 0.0 25.0 338.6104 345.4063
127.0 0.0 25.0 338.6104 345.5044
127.0 0.0 25.0 338.6104 345.6025
127.0 0.0 25.0 338.6104 345.7005
127.0 0.0 25.0 338.6104 345.7986
127.0 0.0 25.0 338.6104 345.8967
127.0 0.0 25.0 338.6104 345.9947
127.0 0.0 25.0 338.6104 346.0928
127.0 0.0 25.0 338.6104 346.1909
127.0 0.0 25.0 338.6104 346.2889
127.0 0.0 25.0 338.6104 346.3870
127.0 0.0 25.0 338.6104 346.4851
127.0 0.0 25.0 338.6104 346.5831
127.0 0.0 25.0 338.6104 346.6812
127.0 0.0 25.0 338.6104 346.7793
127.0 0.0 25.0 338.6104 346.8773
127.0 0.0 25.0 338.6104 352.7158
127.0 0.0 25.0 338.6104 352.8150
127.0 0.0 25.0 338.6104 352.9142
127.0 0.0 25.0 338.6104 353.0134
127.0 0.0 25.0 338.6104 353.1126
127.0 0.0 25.0 338.6104 353.2117
127.0 0.0 25.0 338.6104 353.3109
127.0 0.0 25.0 338.6104 353.4101
127.0 0.0 25.0 338.6104 353.5093
127.0 0.0 25.0 338.6104 353.6085
127.0 0.0 25.0 338.6104 353.7076
127.0 0.0 25.0 338.6104 353.8068
127.0 0.0 25.0 338.6104 353.9060
127.0 0.0 25.0 338.6104 354.0052
127.0 0.0 25.0 338.6104 354.1044
127.0 0.0 25.0 338.6104 354.2036
127.0 0.0 25.0 338.6104 354.3027
127.0 0.0 25.0 338.6104 354.4019
127.0 0.0 25.0 338.6104 354.5011
127.0 0.0 25.0 338.6104 354.6003
127.0 0.0 25.0 338.6104 354.6995
127.0 0.0 25.0 338.6104 354.7986
127.0 0.0 25.0 338.6104 354.8978
127.0 0.0 25.0 338.6104 354.9970
127.0 0.0 25.0 338.6104 355.0962
127.0 0.0 25.0 338.6104 355.1954
127.0 0.0 25.0 338.6104 355.2946
127.0 0.0 25.0 338.6104 355.3937
127.0 0.0 25.0 338.6104 355.4929
127.0 0.0 25.0 338.6104 355.5921
127.0 0.0 25.0 338.6104 355.6913
127.0 0.0 25.0 338.6104 355.7905
127.0 0.0 25.0 338.6104 355.8896
127.0 0.0 25.0 338.6104 361.8171
127.0 0.0 25.0 338.6104 361.9146
127.0 0.0 25.0 338.6104 362.0121
127.0 0.0 25.0 338.6104 362.1096
127.0 0.0 25.0 338.6104 362.2070
127.0 0.0 25.0 338.6104 362.3045
127.0 0.0 25.0 338.6104 362.4020
127.0 0.0 25.0 338.6104 362.4995
127.0 0.0 25.0 338.6104 362.5969
127.0 0.0 25.0 338.6104 362.6944
127.0 0.0 25.0 338.6104 362.7919
127.0 0.0 25.0 338.6104 362.8894
127.0 0.0 25.0 338.6104 362.9868
127.0 0.0 25.0 338.6104 363.0843
127.0 0.0 25.0 338.6104 363.1818
127.0 0.0 25.0 338.6104 363.2793
127.0 0.0 25.0 338.6104 363.3768
127.0 0.0 25.0 338.6104 363.4742
127.0 0.0 25.0 338.6104 363.5717
127.0 0.0 25.0 338.6104 363.6692
127.0 0.0 25.0 338.6104 363.7667
127.0 0.0 25.0 338.6104 363.8641
127.0 0.0 25.0 338.6104 363.9616
127.0 0.0 25.0 338.6104 364.0591
127.0 0.0 25.0 338.6104 364.1566
127.0 0.0 25.0 338.6104 364.2540
127.0 0.0 25.0 338.6104 364.3515
127.0 0.0 25.0 338.6104 364.4490
127.0 0.0 25.0 338.6104 364.5465
127.0 0.0 25.0 338.6104 364.6439
127.0 0.0 25.0 338.6104 364.7414
127.0 0.0 25.0 338.6104 364.8389
127.0 0.0 25.0 338.6104 364.9364
127.0 0.0 25.0 338.6104 365.0339
127.0 0.0 25.0 340.6475 313.2429
127.0 0.0 25.0 340.6475 313.3394
127.0 0.0 25.0 340.6475 313.4358
127.0 0.0 25.0 340.6475 317.7149
127.0 0.0 25.0 340.6475 317.8046
127.0 0.0 25.0 340.6475 317.8943
127.0 0.0 25.0 340.6475 317.9840
127.0 0.0 25.0 340.6475 318.0737
127.0 0.0 25.0 340.6475 318.1634
127.0 0.0 25.0 340.6475 318.2531
127.0 0.0 25.0 340.6475 318.3428
127.0 0.0 25.0 340.6475 322.9583
127.0 0.0 25.0 340.6475 323.0525
127.0 0.0 25.0 340.6475 323.1468
127.0 0.0 25.0 340.6475 323.2410
127.0 0.0 25.0 340.6475 323.3353
127.0 0.0 25.0 340.6475 323.4295
127.0 0.0 25.0 340.6475 323.5238
127.0 0.0 25.0 340.6475 323.6180
127.0 0.0 25.0 340.6475 323.7123
127.0 0.0 25.0 340.6475 323.8065
127.0 0.0 25.0 340.6475 323.9008
127.0 0.0 25.0 340.6475 323.9950
127.0 0.0 25.0 340.6475 324.0893
127.0 0.0 25.0 340.6475 329.0621
127.0 0.0 25.0 340.6475 329.1574
127.0 0.0 25.0 340.6475 329.2526
127.0 0.0 25.0 340.6475 329.3478
127.0 0.0 25.0 340.6475 329.4431
127.0 0.0 25.0 340.6475 329.5383
127.0 0.0 25.0 340.6475 329.6336
127.0 0.0 25.0 340.6475 329.7288
127.0 0.0 25.0 340.6475 329.8241
127.0 0.0 25.0 340.6475 329.9193
127.0 0.0 25.0 340.6475 330.0146
127.0 0.0 25.0 340.6475 330.1098
127.0 0.0 25.0 340.6475 330.2050
127.0 0.0 25.0 340.6475 330.3003
127.0 0.0 25.0 340.6475 330.3955
127.0 0.0 25.0 340.6475 330.4908
127.0 0.0 25.0 340.6475 330.5860
127.0 0.0 25.0 340.6475 330.6813
127.0 0.0 25.0 340.6475 330.7765
127.0 0.0 25.0 340.6475 336.0947
127.0 0.0 25.0 340.6475 336.1913
127.0 0.0 25.0 340.6475 336.2878
127.0 0.0 25.0 340.6475 336.3844
127.0 0.0 25.0 340.6475 336.4809
127.0 0.0 25.0 340.6475 336.5775
127.0 0.0 25.0 340.6475 336.6741
127.0 0.0 25.0 340.6475 336.7706
127.0 0.0 25.0 340.6475 336.8672
127.0 0.0 25.0 340.6475 336.9637
127.0 0.0 25.0 340.6475 337.0603
127.0 0.0 25.0 340.6475 337.1568
127.0 0.0 25.0 340.6475 337.2534
127.0 0.0 25.0 340.6475 337.3500
127.0 0.0 25.0 340.6475 337.4465
127.0 0.0 25.0 340.6475 337.5431
127.0 0.0 25.0 340.6475 337.6396
127.0 0.0 25.0 340.6475 337.7362
127.0 0.0 25.0 340.6475 337.8327
127.0 0.0 25.0 340.6475 337.9293
127.0 0.0 25.0 340.6475 338.0259
127.0 0.0 25.0 340.6475 338.1224
127.0 0.0 25.0 340.6475 338.2190
127.0 0.0 25.0 340.6475 338.3155
127.0 0.0 25.0 340.6475 338.4121
127.0 0.0 25.0 340.6475 344.0334
127.0 0.0 25.0 340.6475 344.1314
127.0 0.0 25.0 340.6475 344.2295
127.0 0.0 25.0 340.6475 344.3276
127.0 0.0 25.0 340.6475 344.4256
127.0 0.0 25.0 340.6475 344.5237
127.0 0.0 25.0 340.6475 344.6218
127.0 0.0 25.0 340.6475 344.7198
127.0 0.0 25.0 340.6475 344.8179
127.0 0.0 25.0 340.6475 344.9160
127.0 0.0 25.0 340.6475 345.0140
127.0 0.0 25.0 340.6475 345.1121
127.0 0.0 25.0 340.6475 345.2102
127.0 0.0 25.0 340.6475 345.3082
127.0 0.0 25.0 340.6475 345.4063
127.0 0.0 25.0 340.6475 345.5044
127.0 0.0 25.0 340.6475 345.6025
127.0 0.0 25.0 340.6475 345.7005
127.0 0.0 25.0 340.6475 345.7986
127.0 0.0 25.0 340.6475 345.8967
127.0 0.0 25.0 340.6475 345.9947
127.0 0.0 25.0 340.6475 346.0928
127.0 0.0 25.0 340.6475 346.1909
127.0 0.0 25.0 340.6475 346.2889
127.0 0.0 25.0 340.6475 346.3870
127.0 0.0 25.0 340.6475 346.4851
127.0 0.0 25.0 340.6475 346.5831
127.0 0.0 25.0 340.6475 346.6812
127.0 0.0 25.0 340.6475 346.7793
127.0 0.0 25.0 340.6475 346.8773
127.0 0.0 25.0 340.6475 352.7158
127.0 0.0 25.0 340.6475 352.8150
127.0 0.0 25.0 340.6475 352.9142
127.0 0.0 25.0 340.6475 353.0134
127.0 0.0 25.0 340.6475 353.1126
127.0 0.0 25.0 340.6475 353.2117
127.0 0.0 25.0 340.6475 353.3109
127.0 0.0 25.0 340.6475 353.4101
127.0 0.0 25.0 340.6475 353.5093
127.0 0.0 25.0 340.6475 353.6085
127.0 0.0 25.0 340.6475 353.7076
127.0 0.0 25.0 340.6475 353.8068
127.0 0.0 25.0 340.6475 353.9060
127.0 0.0 25.0 340.6475 354.0052
127.0 0.0 25.0 340.6475 354.1044
127.0 0.0 25.0 340.6475 354.2036
127.0 0.0 25.0 340.6475 354.3027
127.0 0.0 25.0 340.6475 354.4019
127.0 0.0 25.0 340.6475 354.5011
127.0 0.0 25.0 340.6475 354.6003
127.0 0.0 25.0 340.6475 354.6995
127.0 0.0 25.0 340.6475 354.7986
127.0 0.0 25.0 340.6475 354.8978
127.0 0.0 25.0 340.6475 354.9970
127.0 0.0 25.0 340.6475 355.0962
127.0 0.0 25.0 340.6475 355.1954
127.0 0.0 25.0 340.6475 355.2946
127.0 0.0 25.0 340.6475 355.3937
127.0 0.0 25.0 340.6475 355.4929
127.0 0.0 25.0 340.6475 355.5921
127.0 0.0 25.0 340.6475 355.6913
127.0 0.0 25.0 340.6475 355.7905
127.0 0.0 25.0 340.6475 355.8896
127.0 0.0 25.0 340.6475 361.8171
127.0 0.0 25.0 340.6475 361.9146
127.0 0.0 25.0 340.6475 362.0121
127.0 0.0 25.0 340.6475 362.1096
127.0 0.0 25.0 340.6475 362.2070
127.0 0.0 25.0 340.6475 362.3045
127.0 0.0 25.0 340.6475 362.4020
127.0 0.0 25.0 340.6475 362.4995
127.0 0.0 25.0 340.6475 362.5969
127.0 0.0 25.0 340.6475 362.6944
127.0 0.0 25.0 340.6475 362.7919
127.0 0.0 25.0 340.6475 362.8894
127.0 0.0 25.0 340.6475 362.9868
127.0 0.0 25.0 340.6475 363.0843
127.0 0.0 25.0 340.6475 363.1818
127.0 0.0 25.0 340.6475 363.2793
127.0 0.0 25.0 340.6475 363.3768
127.0 0.0 25.0 340.6475 363.4742
127.0 0.0 25.0 340.6475 363.5717
127.0 0.0 25.0 340.6475 363.6692
127.0 0.0 25.0 340.6475 363.7667
127.0 0.0 25.0 340.6475 363.8641
127.0 0.0 25.0 340.6475 363.9616
127.0 0.0 25.0 340.6475 364.0591
127.0 0.0 25.0 340.6475 364.1566
127.0 0.0 25.0 340.6475 364.2540
127.0 0.0 25.0 340.6475 364.3515
127.0 0.0 25.0 340.6475 364.4490
127.0 0.0 25.0 340.6475 364.5465
127.0 0.0 25.0 340.6475 364.6439
127.0 0.0 25.0 340.6475 364.7414
127.0 0.0 25.0 340.6475 364.8389
127.0 0.0 25.0 340.6475 364.9364
127.0 0.0 25.0 340.6475 365.0339
127.0 0.0 25.0 342.6846 313.2429
127.0 0.0 25.0 342.6846 313.3394
127.0 0.0 25.0 342.6846 313.4358
127.0 0.0 25.0 342.6846 317.7149
127.0 0.0 25.0 342.6846 317.8046
127.0 0.0 25.0 342.6846 317.8943
127.0 0.0 25.0 342.6846 317.9840
127.0 0.0 25.0 342.6846 318.0737
127.0 0.0 25.0 342.6846 318.1634
127.0 0.0 25.0 342.6846 318.2531
